,Attended_Event,Times_Contacted,Days_to_Respond,Lead_Acquired,Total_Campaign_Cost,Marketing_Campaign_AutumnAwareness,Marketing_Campaign_SpringGrowth,Marketing_Campaign_SummerSales,Marketing_Campaign_WinterBoost,Marketing_Campaign_YearEndPush,Lead_State_CA,Lead_State_FL,Lead_State_GA,Lead_State_IL,Lead_State_MI,Lead_State_NC,Lead_State_NY,Lead_State_OH,Lead_State_PA,Lead_State_TX,Engagement_Level_High,Engagement_Level_Low,Engagement_Level_Medium,Engagement_Level_Very High,Campaign_Type_Hybrid,Campaign_Type_In-Person,Campaign_Type_Online,Lead_Type_Corporate,Lead_Type_Individual,Lead_Type_Non-Profit,bucket,predicted_number_of_lead,cost_to_acq,earned_profit,predicted_profit,predicted_acq_spent
2965,1,2,3,0,4283.42,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
2966,1,3,7,1,16925.43,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,8074.57,31186352.00068979,24238647.99931021
2967,0,2,2,1,10688.32,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,14311.68,18830356.3916071,13919643.608392902
2968,0,5,15,0,2959.04,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
2969,0,5,3,1,11144.84,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,13855.16,30240604.38106722,21859395.61893278
2970,0,4,1,1,16600.23,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,8399.77,10651369.53143577,7873630.468564229
2971,0,1,7,1,6548.66,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,1310.0,10625.682143811375,18451.34,18830356.3916071,13919643.608392902
2972,1,4,0,1,4309.4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,3,2084.0,10489.153368009971,20690.6,30240604.38106722,21859395.61893278
2973,1,4,3,1,7813.1900000000005,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,17186.809999999998,31186352.00068979,24238647.99931021
2974,1,3,5,0,1706.44,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
2975,1,1,3,0,3836.2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
2976,1,2,4,1,14318.49,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,3,2084.0,10489.153368009971,10681.51,30240604.38106722,21859395.61893278
2977,0,3,0,1,10219.86,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2,795.0,10361.884828242606,14780.14,11637301.561547128,8237698.4384528715
2978,1,2,6,0,4649.61,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
2979,1,3,15,0,6154.4400000000005,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
2980,0,1,2,1,12063.810000000001,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,12936.189999999999,30240604.38106722,21859395.61893278
2981,0,5,16,0,3545.97,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
2982,0,6,7,0,8593.32,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
2983,0,3,6,1,14478.04,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,1310.0,10625.682143811375,10521.96,18830356.3916071,13919643.608392902
2984,1,3,4,1,9081.4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,15918.6,31186352.00068979,24238647.99931021
2985,1,2,16,0,6576.639999999999,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
2986,0,4,15,0,5258.12,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
2987,1,2,9,0,2241.23,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
2988,0,1,13,0,4591.41,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
2989,0,1,5,0,7761.13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
2990,1,1,7,0,5040.43,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
2991,1,5,0,1,10621.55,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,3,2084.0,10489.153368009971,14378.45,30240604.38106722,21859395.61893278
2992,1,2,7,1,13998.130000000001,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1,2217.0,10933.084347907177,11001.869999999999,31186352.00068979,24238647.99931021
2993,0,3,12,0,9055.93,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
2994,1,3,8,0,6350.15,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
2995,0,4,7,1,15150.81,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,2,795.0,10361.884828242606,9849.19,11637301.561547128,8237698.4384528715
2996,1,1,4,1,9747.58,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,15252.42,18830356.3916071,13919643.608392902
2997,0,2,2,1,8127.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,16872.5,30240604.38106722,21859395.61893278
2998,1,1,7,1,7139.35,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,17860.65,11637301.561547128,8237698.4384528715
2999,0,5,5,0,8313.79,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
3000,0,2,16,0,5944.95,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
3001,1,4,2,0,2765.67,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
3002,1,1,7,1,12360.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,12639.7,30240604.38106722,21859395.61893278
3003,1,3,10,0,4427.75,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
3004,0,5,3,1,5367.76,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,19632.239999999998,18830356.3916071,13919643.608392902
3005,0,0,9,0,5869.98,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
3006,0,4,6,1,12779.61,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,12220.39,30240604.38106722,21859395.61893278
3007,0,3,13,0,5811.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
3008,0,1,4,1,8208.92,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,2217.0,10933.084347907177,16791.08,31186352.00068979,24238647.99931021
3009,0,5,8,0,6306.59,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
3010,1,4,3,1,5190.2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,19809.8,30240604.38106722,21859395.61893278
3011,0,2,19,0,6896.85,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
3012,1,6,2,0,5100.2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
3013,1,2,6,1,18399.76,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,6600.240000000002,31186352.00068979,24238647.99931021
3014,0,2,10,0,6003.46,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
3015,1,4,2,1,17993.33,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,7006.669999999998,30240604.38106722,21859395.61893278
3016,1,4,8,0,6847.52,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
3017,0,2,15,0,7208.99,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
3018,1,3,2,0,3591.85,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
3019,0,2,14,0,4321.8099999999995,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
3020,0,3,6,1,17516.35,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,7483.6500000000015,18830356.3916071,13919643.608392902
